TIME
10.85834827797953
1.8534982859855518
1.4436982698971406
1.4421664780238643
1.3258765949867666
1.2807511559221894
1.2731729449005798
1.2438030519988388
1.2685849899426103
1.2128109149634838
1.2732391260797158
1.214312908006832
1.171299596899189
1.161630559945479
1.1912186150439084
1.1954415469663218
1.148209581966512
1.196486875996925
1.1395058840280399
1.1369689530692995
1.1528228990500793
1.1792686500120908
1.1137069180840626
1.118284074938856
1.106207509059459
1.0988116998923942
1.1118213440058753
1.0823616191046312
1.1022071769693866
1.0989838420646265
1.097410558955744
1.0936022389214486
1.1091331019997597
1.0694673369871452
1.0870820760028437
1.0777063329005614
1.110518879024312
1.0489075740333647
1.0621159250149503
1.0708974059671164
1.0738704769173637
1.0692523850593716
1.1092311390675604
1.0422065990278497
1.0936743319034576
1.0754501780029386
1.0977611710550264
1.062354438006878
1.063241433002986
1.0444638240151107
1.052197026903741
1.0511848799651489
1.060709835961461
1.0889269199687988
1.048149638925679
1.022273501032032
1.0546806450001895
1.0594733470352367
1.0367562420433387
1.0697465179255232
