COMPILER,MODEL,QUANTIZATION,SEEDING,PROMPT,THREADS,NUMA,RUN,PROMPT_N,PREDICTED_N,CACHE_N,TTFT,TPOT,MEM
build-clang-blis,gemma-3-it-4B,Q4_K_M,static,small,44,distribute,1,16,31,0,478.62948387096776,47.572483870967744,8302100480
build-clang-blis,gemma-3-it-4B,Q4_K_M,static,small,44,distribute,2,16,31,0,492.2401935483871,47.3801935483871,8309047296
build-clang-blis,gemma-3-it-4B,Q4_K_M,static,small,44,distribute,3,16,31,0,474.32648387096776,47.93948387096774,8328970240
build-clang-blis,gemma-3-it-4B,Q4_K_M,static,small,44,distribute,4,16,31,0,473.327,47.403,8328380416
build-clang-blis,gemma-3-it-4B,Q4_K_M,static,small,44,distribute,5,16,31,0,473.4154193548387,47.417419354838714,8325824512
build-clang-blis,gemma-3-it-4B,Q4_K_M,static,small,44,distribute,6,16,31,0,472.768,47.385,8326545408
build-clang-blis,gemma-3-it-4B,Q4_K_M,static,medium,44,distribute,1,27,852,0,742.6675035211267,51.55250352112676,8328052736
build-clang-blis,gemma-3-it-4B,Q4_K_M,static,medium,44,distribute,2,27,852,0,737.4786525821596,51.50265258215963,8455323648
build-clang-blis,gemma-3-it-4B,Q4_K_M,static,medium,44,distribute,3,27,852,0,738.3992711267606,51.458271126760565,8459190272
build-clang-blis,gemma-3-it-4B,Q4_K_M,static,medium,44,distribute,4,27,852,0,760.2076103286385,51.5956103286385,8456962048
build-clang-blis,gemma-3-it-4B,Q4_K_M,static,medium,44,distribute,5,27,852,0,738.4383321596245,51.60133215962441,8459583488
build-clang-blis,gemma-3-it-4B,Q4_K_M,static,medium,44,distribute,6,27,852,0,738.0535575117372,51.58455751173709,8458862592
build-clang-blis,gemma-3-it-4B,Q4_K_M,static,large,44,distribute,1,154,599,0,4185.846789649416,51.16878964941569,8639479808
build-clang-blis,gemma-3-it-4B,Q4_K_M,static,large,44,distribute,2,5,538,149,227.43063011152418,50.94863011152417,8769765376
build-clang-blis,gemma-3-it-4B,Q4_K_M,static,large,44,distribute,3,5,538,149,228.1641524163569,51.031152416356875,8886222848
build-clang-blis,gemma-3-it-4B,Q4_K_M,static,large,44,distribute,4,5,538,149,227.78502602230486,50.931026022304835,8886288384
build-clang-blis,gemma-3-it-4B,Q4_K_M,static,large,44,distribute,5,5,538,149,228.40667657992566,50.88767657992565,8879538176
build-clang-blis,gemma-3-it-4B,Q4_K_M,static,large,44,distribute,6,5,538,149,229.2468215613383,50.950821561338294,8887992320
